Filename,Predictions
101542.png,deer
101543.png,airplane
101544.png,automobile
101545.png,ship
101546.png,automobile
101547.png,dog
101548.png,dog
101549.png,truck
10155.png,deer
101550.png,deer
101551.png,cat
101552.png,cat
101553.png,horse
101554.png,ship
101555.png,cat
101556.png,bird
101557.png,deer
101558.png,cat
101559.png,airplane
10156.png,dog
101560.png,truck
101561.png,frog
101562.png,deer
101563.png,truck
101564.png,dog
101565.png,truck
101566.png,frog
101567.png,cat
101568.png,automobile
101569.png,bird
10157.png,airplane
101570.png,dog
101571.png,cat
101572.png,frog
101573.png,frog
101574.png,airplane
101575.png,cat
101576.png,cat
101577.png,deer
101578.png,deer
101579.png,bird
10158.png,airplane
101580.png,truck
101581.png,cat
101582.png,deer
101583.png,truck
101584.png,automobile
101585.png,frog
101586.png,deer
101587.png,frog
101588.png,bird
101589.png,ship
10159.png,horse
101590.png,truck
101591.png,deer
101592.png,airplane
101593.png,truck
101594.png,truck
101595.png,cat
101596.png,frog
101597.png,cat
101598.png,cat
101599.png,bird
1016.png,horse
10160.png,deer
101600.png,cat
101601.png,truck
101602.png,deer
101603.png,dog
101604.png,deer
101605.png,cat
101606.png,truck
101607.png,cat
101608.png,cat
101609.png,deer
10161.png,cat
101610.png,ship
101611.png,frog
101612.png,truck
101613.png,cat
101614.png,cat
101615.png,ship
101616.png,frog
101617.png,ship
101618.png,dog
101619.png,dog
10162.png,deer
101620.png,deer
101621.png,truck
101622.png,deer
101623.png,cat
101624.png,ship
101625.png,airplane
101626.png,deer
101627.png,dog
101628.png,ship
101629.png,cat
10163.png,truck
101630.png,ship
101631.png,airplane
101632.png,airplane
101633.png,horse
101634.png,truck
101635.png,automobile
101636.png,truck
101637.png,cat
101638.png,deer
101639.png,bird
10164.png,frog
101640.png,deer
101641.png,deer
101642.png,automobile
101643.png,cat
101644.png,ship
101645.png,airplane
101646.png,cat
101647.png,truck
101648.png,airplane
101649.png,bird
10165.png,dog
101650.png,truck
101651.png,bird
101652.png,deer
101653.png,deer
101654.png,truck
101655.png,automobile
101656.png,ship
101657.png,dog
101658.png,dog
101659.png,dog
10166.png,bird
101660.png,automobile
101661.png,dog
101662.png,deer
101663.png,cat
101664.png,bird
101665.png,airplane
101666.png,frog
101667.png,truck
101668.png,dog
101669.png,frog
10167.png,dog
101670.png,deer
101671.png,frog
101672.png,automobile
101673.png,deer
101674.png,cat
101675.png,truck
101676.png,deer
101677.png,deer
101678.png,cat
101679.png,cat
10168.png,ship
101680.png,cat
101681.png,dog
101682.png,ship
101683.png,automobile
101684.png,truck
101685.png,ship
101686.png,deer
101687.png,frog
101688.png,horse
101689.png,automobile
10169.png,cat
101690.png,automobile
101691.png,frog
101692.png,deer
101693.png,cat
101694.png,truck
101695.png,truck
101696.png,frog
101697.png,deer
101698.png,truck
101699.png,deer
1017.png,ship
10170.png,cat
101700.png,dog
101701.png,deer
101702.png,automobile
101703.png,deer
101704.png,deer
101705.png,bird
101706.png,airplane
101707.png,automobile
101708.png,cat
101709.png,automobile
10171.png,deer
101710.png,bird
101711.png,ship
101712.png,deer
101713.png,truck
101714.png,truck
101715.png,deer
101716.png,deer
101717.png,cat
101718.png,airplane
101719.png,dog
10172.png,deer
101720.png,bird
101721.png,horse
101722.png,dog
101723.png,cat
101724.png,dog
101725.png,ship
101726.png,airplane
101727.png,deer
101728.png,frog
101729.png,truck
10173.png,frog
101730.png,bird
101731.png,cat
101732.png,cat
101733.png,ship
101734.png,bird
101735.png,cat
101736.png,automobile
101737.png,automobile
101738.png,cat
101739.png,dog
10174.png,deer
101740.png,airplane
101741.png,deer
101742.png,deer
101743.png,cat
101744.png,cat
101745.png,airplane
101746.png,automobile
101747.png,frog
101748.png,dog
101749.png,truck
10175.png,deer
101750.png,cat
101751.png,frog
101752.png,cat
101753.png,bird
101754.png,airplane
101755.png,cat
101756.png,cat
101757.png,cat
101758.png,ship
101759.png,cat
10176.png,bird
101760.png,dog
101761.png,cat
101762.png,bird
101763.png,frog
101764.png,automobile
101765.png,dog
101766.png,truck
101767.png,deer
101768.png,ship
101769.png,dog
10177.png,dog
101770.png,cat
101771.png,cat
101772.png,deer
101773.png,automobile
101774.png,deer
101775.png,truck
101776.png,dog
101777.png,frog
101778.png,automobile
101779.png,cat
10178.png,deer
101780.png,bird
101781.png,bird
101782.png,ship
101783.png,truck
101784.png,cat
101785.png,cat
101786.png,ship
101787.png,automobile
101788.png,truck
101789.png,deer
10179.png,deer
101790.png,frog
101791.png,dog
101792.png,ship
101793.png,bird
101794.png,dog
101795.png,truck
101796.png,cat
101797.png,cat
101798.png,dog
101799.png,deer
1018.png,frog
10180.png,dog
101800.png,ship
101801.png,dog
101802.png,airplane
101803.png,deer
101804.png,frog
101805.png,bird
101806.png,dog
101807.png,truck
101808.png,ship
101809.png,truck
10181.png,deer
101810.png,bird
101811.png,cat
101812.png,automobile
101813.png,truck
101814.png,deer
101815.png,dog
101816.png,frog
101817.png,airplane
101818.png,deer
101819.png,dog
10182.png,truck
101820.png,cat
101821.png,bird
101822.png,deer
101823.png,frog
101824.png,bird
101825.png,horse
101826.png,ship
101827.png,bird
101828.png,cat
101829.png,dog
10183.png,cat
101830.png,dog
101831.png,cat
101832.png,automobile
101833.png,ship
101834.png,airplane
101835.png,dog
101836.png,truck
101837.png,cat
101838.png,cat
101839.png,horse
10184.png,cat
101840.png,ship
101841.png,truck
101842.png,truck
101843.png,deer
101844.png,cat
101845.png,cat
101846.png,ship
101847.png,automobile
101848.png,truck
101849.png,ship
10185.png,ship
101850.png,dog
101851.png,frog
101852.png,deer
101853.png,dog
101854.png,cat
101855.png,bird
101856.png,deer
101857.png,cat
101858.png,bird
101859.png,truck
10186.png,automobile
101860.png,frog
101861.png,dog
101862.png,dog
101863.png,cat
101864.png,bird
101865.png,cat
101866.png,truck
101867.png,dog
101868.png,bird
101869.png,airplane
10187.png,truck
101870.png,deer
101871.png,deer
101872.png,frog
101873.png,deer
101874.png,deer
101875.png,truck
101876.png,airplane
101877.png,cat
101878.png,truck
101879.png,bird
10188.png,airplane
101880.png,dog
101881.png,cat
101882.png,deer
101883.png,bird
101884.png,cat
101885.png,bird
101886.png,airplane
101887.png,ship
101888.png,airplane
101889.png,cat
10189.png,cat
101890.png,bird
101891.png,airplane
101892.png,ship
101893.png,automobile
101894.png,truck
101895.png,cat
101896.png,cat
101897.png,frog
101898.png,frog
101899.png,dog
1019.png,cat
10190.png,dog
101900.png,deer
101901.png,ship
101902.png,cat
101903.png,truck
101904.png,truck
101905.png,automobile
101906.png,ship
101907.png,bird
101908.png,frog
101909.png,deer
10191.png,truck
101910.png,cat
101911.png,bird
101912.png,dog
101913.png,truck
101914.png,cat
101915.png,cat
101916.png,airplane
101917.png,automobile
101918.png,bird
101919.png,deer
10192.png,frog
101920.png,bird
101921.png,ship
101922.png,cat
101923.png,dog
101924.png,automobile
101925.png,horse
101926.png,cat
101927.png,cat
101928.png,truck
101929.png,ship
10193.png,dog
101930.png,dog
101931.png,bird
101932.png,cat
101933.png,automobile
101934.png,automobile
101935.png,deer
101936.png,airplane
101937.png,automobile
101938.png,cat
101939.png,automobile
10194.png,bird
101940.png,ship
101941.png,automobile
101942.png,automobile
101943.png,horse
101944.png,truck
101945.png,automobile
101946.png,truck
101947.png,cat
101948.png,deer
101949.png,cat
10195.png,frog
101950.png,cat
101951.png,bird
101952.png,frog
101953.png,deer
101954.png,airplane
101955.png,truck
101956.png,dog
101957.png,bird
101958.png,deer
101959.png,ship
10196.png,ship
101960.png,deer
101961.png,deer
101962.png,cat
101963.png,ship
101964.png,bird
101965.png,airplane
101966.png,cat
101967.png,automobile
101968.png,cat
101969.png,bird
10197.png,cat
101970.png,bird
101971.png,automobile
101972.png,frog
101973.png,bird
101974.png,deer
101975.png,cat
101976.png,cat
101977.png,frog
101978.png,horse
101979.png,bird
10198.png,truck
101980.png,cat
101981.png,bird
101982.png,horse
101983.png,deer
101984.png,automobile
101985.png,dog
101986.png,bird
101987.png,dog
101988.png,cat
101989.png,deer
10199.png,automobile
101990.png,deer
101991.png,bird
101992.png,automobile
101993.png,ship
101994.png,cat
101995.png,deer
101996.png,deer
101997.png,dog
101998.png,automobile
101999.png,bird
102.png,airplane
1020.png,truck
10200.png,dog
102000.png,airplane
102001.png,dog
102002.png,dog
102003.png,cat
102004.png,automobile
102005.png,automobile
102006.png,cat
102007.png,frog
102008.png,dog
102009.png,bird
10201.png,automobile
102010.png,dog
102011.png,ship
102012.png,deer
102013.png,frog
102014.png,frog
102015.png,dog
102016.png,frog
102017.png,deer
102018.png,horse
102019.png,airplane
10202.png,cat
102020.png,deer
102021.png,deer
102022.png,cat
102023.png,automobile
102024.png,frog
102025.png,deer
102026.png,horse
102027.png,automobile
102028.png,cat
102029.png,truck
10203.png,frog
102030.png,airplane
102031.png,bird
102032.png,bird
102033.png,cat
102034.png,cat
102035.png,cat
102036.png,airplane
102037.png,automobile
102038.png,truck
102039.png,truck
10204.png,deer
102040.png,dog
102041.png,horse
102042.png,truck
102043.png,truck
102044.png,cat
102045.png,cat
102046.png,cat
102047.png,truck
102048.png,airplane
102049.png,dog
10205.png,cat
102050.png,truck
102051.png,cat
102052.png,automobile
102053.png,dog
102054.png,truck
102055.png,ship
102056.png,deer
102057.png,deer
102058.png,truck
102059.png,deer
10206.png,dog
102060.png,cat
102061.png,bird
102062.png,dog
102063.png,airplane
102064.png,deer
102065.png,deer
102066.png,cat
102067.png,frog
102068.png,truck
102069.png,airplane
10207.png,ship
102070.png,airplane
102071.png,airplane
102072.png,cat
102073.png,automobile
102074.png,dog
102075.png,cat
102076.png,deer
102077.png,cat
102078.png,dog
102079.png,deer
10208.png,cat
102080.png,frog
102081.png,bird
102082.png,dog
102083.png,bird
102084.png,cat
102085.png,bird
102086.png,truck
102087.png,frog
102088.png,cat
102089.png,airplane
10209.png,cat
102090.png,dog
102091.png,frog
102092.png,cat
102093.png,deer
102094.png,deer
102095.png,airplane
102096.png,dog
102097.png,ship
102098.png,deer
102099.png,frog
1021.png,cat
10210.png,deer
102100.png,truck
102101.png,cat
102102.png,cat
102103.png,frog
102104.png,cat
102105.png,truck
102106.png,cat
102107.png,dog
102108.png,automobile
102109.png,bird
10211.png,ship
102110.png,cat
102111.png,deer
102112.png,bird
102113.png,deer
102114.png,bird
102115.png,deer
102116.png,dog
102117.png,horse
102118.png,deer
102119.png,deer
10212.png,dog
102120.png,cat
102121.png,bird
102122.png,automobile
102123.png,deer
102124.png,dog
102125.png,dog
102126.png,truck
102127.png,ship
102128.png,truck
102129.png,deer
10213.png,bird
102130.png,truck
102131.png,cat
102132.png,dog
102133.png,frog
102134.png,bird
102135.png,bird
102136.png,bird
102137.png,dog
102138.png,deer
102139.png,cat
10214.png,truck
102140.png,frog
102141.png,cat
102142.png,dog
102143.png,automobile
102144.png,airplane
102145.png,airplane
102146.png,frog
102147.png,airplane
102148.png,truck
102149.png,automobile
10215.png,cat
102150.png,automobile
102151.png,dog
102152.png,deer
102153.png,airplane
102154.png,deer
102155.png,dog
102156.png,deer
102157.png,truck
102158.png,cat
102159.png,cat
10216.png,bird
102160.png,ship
102161.png,bird
102162.png,bird
102163.png,bird
102164.png,deer
102165.png,truck
102166.png,bird
102167.png,deer
102168.png,deer
102169.png,cat
10217.png,deer
102170.png,truck
102171.png,dog
102172.png,automobile
102173.png,airplane
102174.png,truck
102175.png,deer
102176.png,cat
102177.png,deer
102178.png,bird
102179.png,horse
10218.png,ship
102180.png,deer
102181.png,automobile
102182.png,frog
102183.png,deer
102184.png,truck
102185.png,deer
102186.png,bird
102187.png,dog
102188.png,airplane
102189.png,truck
10219.png,bird
102190.png,dog
102191.png,deer
102192.png,dog
102193.png,dog
102194.png,automobile
102195.png,deer
102196.png,truck
102197.png,bird
102198.png,bird
102199.png,deer
1022.png,dog
10220.png,airplane
102200.png,cat
102201.png,ship
102202.png,deer
102203.png,dog
102204.png,cat
102205.png,deer
102206.png,deer
102207.png,ship
102208.png,deer
102209.png,dog
10221.png,bird
102210.png,truck
102211.png,bird
102212.png,bird
102213.png,frog
102214.png,truck
102215.png,cat
102216.png,automobile
102217.png,airplane
102218.png,dog
102219.png,frog
10222.png,cat
102220.png,deer
102221.png,ship
102222.png,automobile
102223.png,automobile
102224.png,bird
102225.png,bird
102226.png,cat
102227.png,cat
102228.png,truck
102229.png,cat
10223.png,cat
102230.png,truck
102231.png,truck
102232.png,cat
102233.png,cat
102234.png,cat
102235.png,cat
102236.png,bird
102237.png,cat
102238.png,automobile
102239.png,cat
10224.png,ship
102240.png,dog
102241.png,cat
102242.png,bird
102243.png,truck
102244.png,cat
102245.png,bird
102246.png,deer
102247.png,airplane
102248.png,airplane
102249.png,deer
10225.png,horse
102250.png,cat
102251.png,deer
102252.png,automobile
102253.png,frog
102254.png,automobile
102255.png,bird
102256.png,dog
102257.png,automobile
102258.png,deer
102259.png,truck
10226.png,bird
102260.png,deer
102261.png,truck
102262.png,dog
102263.png,dog
102264.png,dog
102265.png,truck
102266.png,frog
102267.png,automobile
102268.png,dog
102269.png,airplane
10227.png,deer
102270.png,deer
102271.png,deer
102272.png,cat
102273.png,frog
102274.png,bird
102275.png,airplane
102276.png,dog
102277.png,ship
102278.png,cat
102279.png,cat
10228.png,bird
102280.png,deer
102281.png,bird
102282.png,ship
102283.png,cat
102284.png,truck
102285.png,cat
102286.png,cat
102287.png,cat
102288.png,cat
102289.png,cat
10229.png,deer
102290.png,cat
102291.png,automobile
102292.png,truck
102293.png,automobile
102294.png,automobile
102295.png,cat
102296.png,ship
102297.png,deer
102298.png,cat
102299.png,deer
1023.png,deer
10230.png,deer
102300.png,bird
102301.png,bird
102302.png,ship
102303.png,cat
102304.png,bird
102305.png,deer
102306.png,airplane
102307.png,ship
102308.png,automobile
102309.png,horse
10231.png,deer
102310.png,bird
102311.png,cat
102312.png,cat
102313.png,bird
102314.png,ship
102315.png,deer
102316.png,cat
102317.png,deer
102318.png,truck
102319.png,dog
10232.png,bird
102320.png,dog
102321.png,dog
102322.png,cat
102323.png,deer
102324.png,airplane
102325.png,deer
102326.png,cat
102327.png,cat
102328.png,deer
102329.png,ship
10233.png,horse
102330.png,airplane
102331.png,deer
102332.png,cat
102333.png,deer
102334.png,truck
102335.png,ship
102336.png,truck
102337.png,truck
102338.png,bird
102339.png,deer
10234.png,deer
102340.png,ship
102341.png,truck
102342.png,truck
102343.png,deer
102344.png,cat
102345.png,automobile
102346.png,dog
102347.png,truck
102348.png,frog
102349.png,ship
10235.png,frog
102350.png,dog
102351.png,ship
102352.png,cat
102353.png,ship
102354.png,ship
102355.png,ship
102356.png,cat
102357.png,cat
102358.png,ship
102359.png,cat
10236.png,dog
102360.png,bird
102361.png,truck
102362.png,airplane
102363.png,dog
102364.png,ship
102365.png,cat
102366.png,automobile
102367.png,airplane
102368.png,cat
102369.png,bird
10237.png,frog
102370.png,dog
102371.png,truck
102372.png,airplane
102373.png,truck
102374.png,truck
102375.png,ship
102376.png,dog
102377.png,truck
102378.png,airplane
102379.png,frog
10238.png,cat
102380.png,automobile
102381.png,cat
102382.png,cat
102383.png,deer
102384.png,airplane
102385.png,bird
102386.png,automobile
102387.png,airplane
102388.png,automobile
102389.png,ship
10239.png,deer
102390.png,truck
102391.png,dog
102392.png,bird
102393.png,truck
102394.png,truck
102395.png,horse
102396.png,truck
102397.png,cat
102398.png,ship
102399.png,bird
1024.png,automobile
10240.png,cat
102400.png,deer
102401.png,cat
102402.png,ship
102403.png,frog
102404.png,dog
102405.png,dog
102406.png,dog
102407.png,bird
102408.png,bird
102409.png,deer
10241.png,frog
102410.png,cat
102411.png,truck
102412.png,dog
102413.png,dog
102414.png,dog
102415.png,bird
102416.png,horse
102417.png,deer
102418.png,cat
102419.png,airplane
10242.png,frog
102420.png,deer
102421.png,automobile
102422.png,truck
102423.png,bird
102424.png,deer
102425.png,cat
102426.png,truck
102427.png,truck
102428.png,deer
102429.png,bird
10243.png,horse
102430.png,ship
102431.png,airplane
102432.png,cat
102433.png,bird
102434.png,frog
102435.png,cat
102436.png,frog
102437.png,frog
102438.png,dog
102439.png,deer
10244.png,truck
102440.png,airplane
102441.png,bird
102442.png,deer
102443.png,ship
102444.png,ship
102445.png,deer
102446.png,automobile
102447.png,deer
102448.png,cat
102449.png,deer
10245.png,automobile
102450.png,truck
102451.png,dog
102452.png,truck
102453.png,bird
102454.png,cat
102455.png,ship
102456.png,truck
102457.png,frog
102458.png,ship
